Probability	Latency
0.9461137821	46.6
0.9462139423	46.7
0.9463141026	46.9
0.9465144231	46.9
0.9466145833	47
0.9467147436	47
0.9469150641	47.1
0.9470152244	47.1
0.9471153846	47.3
0.9472155449	47.3
0.9473157051	47.4
0.9475160256	47.4
0.9476161859	47.4
0.9477163462	47.5
0.9478165064	47.5
0.9479166667	47.8
0.9480168269	47.8
0.9481169872	47.9
0.9482171474	47.9
0.9483173077	47.9
0.9484174679	47.9
0.9485176282	48.3
0.9486177885	48.3
0.9487179487	48.3
0.948818109	48.6
0.9489182692	48.8
0.9490184295	49
0.9491185897	49.4
0.94921875	49.8
0.9493189103	50
0.9494190705	50.1
0.949619391	50.2
0.9497195513	50.2
0.9498197115	50.3
0.9499198718	50.3
0.9500200321	50.4
0.9501201923	50.4
0.9502203526	50.5
0.9503205128	50.5
0.9504206731	50.6
0.9505208333	50.6
0.9506209936	50.7
0.9507211538	50.8
0.9508213141	51.2
0.9509214744	51.4
0.9510216346	51.5
0.9511217949	51.6
0.9512219551	51.8
0.9513221154	52.1
0.9514222756	52.2
0.9515224359	52.3
0.9516225962	52.7
0.9517227564	52.9
0.9518229167	52.9
0.9519230769	53.1
0.9520232372	53.2
0.9521233974	53.3
0.9522235577	53.5
0.9523237179	53.8
0.9524238782	54.1
0.9525240385	55.9
0.9526241987	56.4
0.952724359	57.1
0.9528245192	57.5
0.9529246795	58.3
0.9530248397	58.7
0.953125	58.7
0.9532251603	58.9
0.9533253205	59
0.9534254808	59
0.953525641	59.1
0.9538261218	59.1
0.9539262821	59.1
0.9543269231	59.2
0.9544270833	59.3
0.9546274038	59.3
0.9547275641	59.3
0.9548277244	59.3
0.9549278846	59.4
0.9550280449	59.4
0.9552283654	59.4
0.9554286859	59.4
0.9555288462	59.4
0.9560296474	59.5
0.9565304487	59.5
0.95703125	59.5
0.9573317308	59.5
0.9575320513	59.5
0.9577323718	59.6
0.9581330128	59.6
0.9585336538	59.6
0.9591346154	59.6
0.9595352564	59.6
0.9600360577	59.7
0.9609375	59.7
0.9612379808	59.7
0.9618389423	59.7
0.9626402244	59.7
0.9633413462	59.8
0.964443109	59.8
0.9650440705	59.8
0.9656450321	59.8
0.9657451923	59.8
0.9666466346	59.9
0.9670472756	59.9
0.9676482372	59.9
0.96875	59.9
0.9696514423	59.9
0.9703525641	60
0.9711538462	60
0.9717548077	60
0.9721554487	60
0.9729567308	60
0.9740584936	60.1
0.9749599359	60.1
0.9751602564	60.1
0.9752604167	60.1
0.9760616987	60.1
0.9767628205	60.2
0.9773637821	60.2
0.9780649038	60.2
0.9785657051	60.2
0.9790665064	60.2
0.9797676282	60.3
0.9803685897	60.3
0.980869391	60.3
0.9809695513	60.3
0.9818709936	60.3
0.9824719551	60.4
0.9831730769	60.4
0.9835737179	60.4
0.9840745192	60.4
0.9846754808	60.4
0.9853766026	60.5
0.9857772436	60.5
0.9862780449	60.5
0.9864783654	60.5
0.9869791667	60.5
0.9871794872	60.6
0.9876802885	60.6
0.9883814103	60.6
0.9887820513	60.6
0.9890825321	60.6
0.9896834936	60.7
0.9899839744	60.7
0.9902844551	60.7
0.9906850962	60.7
0.9907852564	60.7
0.9909855769	60.8
0.9911858974	60.8
0.9915865385	60.8
0.9919871795	60.8
0.9923878205	60.8
0.9924879808	60.9
0.992588141	60.9
0.9929887821	60.9
0.9934895833	60.9
0.9936899038	61
0.9938902244	61
0.9942908654	61
0.9943910256	61
0.9944911859	61
0.9945913462	61.1
0.9946915064	61.1
0.9948918269	61.1
0.9949919872	61.2
0.9953926282	61.2
0.995693109	61.2
0.9958934295	61.3
0.9959935897	61.3
0.9961939103	61.3
0.9962940705	61.3
0.9965945513	61.4
0.9968950321	61.4
0.9969951923	61.4
0.9972956731	61.4
0.9973958333	61.5
0.9974959936	61.5
0.9976963141	61.6
0.9978966346	61.6
0.9979967949	61.6
0.9981971154	61.6
0.9982972756	61.7
0.9983974359	61.7
0.9984975962	61.9
0.9985977564	61.9
0.9986979167	61.9
0.9987980769	62
0.9989983974	62
0.9990985577	62
