Probability	Latency
0.982675746	15.8
0.9827758862	15.9
0.9829761666	15.9
0.9832765872	16
0.9833767274	16.1
0.9835770078	16.1
0.983677148	16.1
0.9837772882	16.1
0.9838774284	16.2
0.9839775686	16.2
0.984177849	16.5
0.9842779892	16.6
0.9843781294	16.6
0.9844782696	16.7
0.9845784098	16.7
0.98467855	16.7
0.9847786902	16.8
0.9848788304	16.9
0.9849789706	16.9
0.9850791108	17
0.985179251	17
0.9852793911	17.2
0.9853795313	17.3
0.9855798117	17.3
0.9856799519	17.4
0.9857800921	17.5
0.9858802323	17.5
0.9859803725	17.6
0.9860805127	18
0.9861806529	18
0.9862807931	18.1
0.9863809333	18.2
0.9864810735	18.2
0.9865812137	18.2
0.9866813539	18.2
0.9867814941	18.3
0.9868816343	18.4
0.9869817745	18.5
0.9870819147	18.6
0.9871820549	18.7
0.9872821951	18.8
0.9873823353	18.8
0.9874824755	18.9
0.9875826157	19.1
0.9877828961	19.1
0.9879831764	19.2
0.9881834568	19.3
0.988283597	19.5
0.9883837372	19.5
0.9884838774	19.6
0.9885840176	19.6
0.9886841578	19.7
0.988784298	19.7
0.9888844382	19.8
0.9889845784	19.9
0.9890847186	19.9
0.9891848588	20
0.989284999	20.1
0.9893851392	20.2
0.9894852794	20.2
0.9896855598	20.3
0.9897857	20.3
0.9898858402	20.3
0.9899859804	20.5
0.9900861206	20.5
0.9901862608	20.6
0.990286401	20.6
0.9903865412	20.6
0.9905868216	20.7
0.9906869617	20.7
0.9908872421	20.8
0.9909873823	20.8
0.9910875225	20.8
0.9913879431	20.9
0.9914880833	20.9
0.9916883637	20.9
0.9920889245	20.9
0.9921890647	20.9
0.9922892049	21
0.9924894853	21
0.9927899059	21.1
0.9928900461	21.1
0.9930903265	21.1
0.9931904667	21.2
0.993390747	21.3
0.9934908872	21.3
0.9935910274	21.4
0.9936911676	21.4
0.9937913078	21.4
0.993891448	21.4
0.9940917284	21.5
0.994392149	21.5
0.9944922892	21.5
0.9945924294	21.6
0.9946925696	21.6
0.9947927098	21.7
0.99489285	21.7
0.9950931304	21.7
0.9951932706	21.8
0.995393551	21.8
0.9954936912	21.8
0.9955938314	21.9
0.9956939716	21.9
0.9959943921	21.9
0.9960945323	21.9
0.9961946725	22
0.9967955137	22
0.9969957941	22
0.9970959343	22.1
0.9972962147	22.1
0.9974964951	22.1
0.9975966353	22.1
0.9976967755	22.2
0.9977969157	22.2
0.9978970559	22.2
0.9979971961	22.2
0.9980973363	22.3
0.9981974765	22.4
0.9982976167	22.4
0.9983977569	22.5
0.9984978971	22.6
0.9985980373	23.2
0.9986981774	23.2
0.9987983176	23.6
0.9988984578	23.7
0.998998598	23.8
0.9990987382	23.9
0.9991988784	24
0.999499299	24
0.9995994392	24.1
0.9996995794	24.2
0.9997997196	24.2
0.9998998598	24.8
1	25.9

