Probability	Latency
0.9387387387	7.4
0.9396396396	7.4
0.9406406406	7.4
0.9417417417	7.4
0.943043043	7.4
0.9441441441	7.5
0.9456456456	7.5
0.9465465465	7.5
0.9479479479	7.5
0.9503503504	7.5
0.9523523524	7.6
0.952952953	7.6
0.9547547548	7.6
0.955955956	7.6
0.9571571572	7.6
0.9585585586	7.7
0.9595595596	7.7
0.9607607608	7.7
0.9616616617	7.7
0.9621621622	7.7
0.9627627628	7.8
0.9633633634	7.8
0.963963964	7.8
0.9644644645	7.8
0.9646646647	7.8
0.964964965	7.9
0.9650650651	7.9
0.9653653654	7.9
0.9654654655	7.9
0.9655655656	8
0.9657657658	8
0.9658658659	8.1
0.965965966	8.1
0.9660660661	8.1
0.9661661662	8.2
0.9664664665	8.2
0.9665665666	8.3
0.9666666667	8.3
0.9668668669	8.3
0.966966967	8.4
0.9670670671	8.4
0.9671671672	8.4
0.9672672673	8.5
0.9673673674	8.5
0.9674674675	8.6
0.9675675676	8.7
0.9676676677	8.7
0.9677677678	8.7
0.967967968	8.7
0.9680680681	8.7
0.9681681682	8.8
0.9683683684	8.8
0.9685685686	8.8
0.9686686687	8.9
0.9687687688	9
0.9688688689	9
0.968968969	9.1
0.9690690691	9.1
0.9691691692	9.1
0.9693693694	9.1
0.9694694695	9.2
0.9696696697	9.2
0.9697697698	9.2
0.96996997	9.2
0.9701701702	9.3
0.9702702703	9.3
0.9704704705	9.3
0.9705705706	9.4
0.9706706707	9.4
0.9708708709	9.4
0.9710710711	9.5
0.9711711712	9.5
0.9712712713	9.6
0.9713713714	9.6
0.9714714715	9.6
0.9717717718	9.7
0.9718718719	9.8
0.9721721722	9.9
0.9722722723	10
0.9723723724	10.1
0.9724724725	10.2
0.9725725726	10.2
0.9727727728	10.2
0.9728728729	10.3
0.972972973	10.5
0.9730730731	10.5
0.9731731732	10.6
0.9732732733	10.7
0.9733733734	10.8
0.9734734735	10.8
0.9735735736	10.8
0.9736736737	10.8
0.9738738739	10.9
0.973973974	10.9
0.9741741742	11
0.9742742743	11
0.9743743744	11
0.9744744745	11.1
0.9746746747	11.1
0.9747747748	11.2
0.9748748749	11.3
0.974974975	11.4
0.9750750751	11.4
0.9751751752	11.5
0.9752752753	11.5
0.9753753754	11.5
0.9755755756	11.6
0.9757757758	11.6
0.9758758759	11.8
0.975975976	11.9
0.9760760761	11.9
0.9761761762	11.9
0.9762762763	12
0.9763763764	12
0.9764764765	12.1
0.9765765766	12.1
0.9766766767	12.2
0.9767767768	12.2
0.9768768769	12.2
0.976976977	12.3
0.9771771772	12.3
0.9774774775	12.4
0.9777777778	12.4
0.9778778779	12.5
0.977977978	12.5
0.9780780781	12.6
0.9781781782	12.6
0.9782782783	12.7
0.9783783784	12.7
0.9784784785	12.7
0.9785785786	12.8
0.9786786787	12.9
0.9787787788	13
0.9788788789	13
0.978978979	13
0.9790790791	13.1
0.9791791792	13.2
0.9792792793	13.2
0.9793793794	13.4
0.9795795796	13.5
0.9796796797	13.6
0.9797797798	13.6
0.9798798799	13.7
0.9800800801	13.7
0.9801801802	13.8
0.9802802803	13.9
0.9803803804	14
0.9804804805	14.1
0.9805805806	14.2
0.9806806807	14.2
0.9807807808	14.4
0.9808808809	14.5
0.980980981	14.6
0.9810810811	14.6
0.9812812813	14.6
