Probability	Latency
0.8668935148	21.1
0.8669935949	21.2
0.8670936749	21.3
0.867193755	21.3
0.8672938351	21.3
0.8673939151	21.3
0.8674939952	21.4
0.8675940753	21.4
0.8676941553	21.4
0.8677942354	21.4
0.8678943155	21.4
0.8679943955	21.5
0.8681945556	21.5
0.8683947158	21.5
0.8684947958	21.5
0.8685948759	21.6
0.868795036	21.7
0.8688951161	21.8
0.8689951962	21.8
0.8690952762	21.8
0.8692954363	21.8
0.8694955965	21.9
0.8695956765	22
0.8696957566	22
0.8697958367	22.1
0.8699959968	22.1
0.8700960769	22.1
0.8703963171	22.2
0.8705964772	22.2
0.8706965572	22.2
0.8708967174	22.2
0.8709967974	22.2
0.8710968775	22.3
0.8712970376	22.3
0.8713971177	22.3
0.8714971978	22.3
0.8715972778	22.4
0.871897518	22.4
0.8719975981	22.4
0.8720976781	22.5
0.8721977582	22.5
0.8722978383	22.7
0.8723979183	22.7
0.8724979984	22.7
0.8725980785	22.9
0.8726981585	22.9
0.8727982386	23
0.8728983187	23
0.8730984788	23
0.8731985588	23
0.8732986389	23.1
0.873498799	23.1
0.8735988791	23.2
0.8736989592	23.2
0.8737990392	23.3
0.8738991193	23.4
0.8741993595	23.4
0.8743995196	23.4
0.8744995997	23.5
0.8745996797	23.5
0.8746997598	23.6
0.8747998399	23.6
0.8748999199	23.6
0.8751000801	23.7
0.8752001601	23.7
0.8753002402	23.8
0.8754003203	23.8
0.8755004003	23.8
0.8756004804	23.9
0.8757005604	23.9
0.8758006405	23.9
0.8759007206	24
0.8762009608	24
0.8764011209	24
0.876501201	24.1
0.8771016813	24.1
0.8772017614	24.1
0.8773018415	24.1
0.8774019215	24.1
0.8776020817	24.2
0.8777021617	24.2
0.8778022418	24.2
0.8779023219	24.2
0.8780024019	24.3
0.878102482	24.3
0.878202562	24.3
0.8783026421	24.4
0.8784027222	24.4
0.8786028823	24.4
0.8787029624	24.5
0.8789031225	24.5
0.8790032026	24.5
0.8792033627	24.6
0.8793034428	24.6
0.8794035228	24.7
0.8795036029	24.7
0.8796036829	24.7
0.879703763	24.7
0.8798038431	24.7
0.8799039231	24.8
0.8800040032	24.8
0.8801040833	24.8
0.8802041633	24.9
0.8803042434	24.9
0.8804043235	25
0.8805044035	25
0.8806044836	25
0.8808046437	25
0.8809047238	25.1
0.8810048038	25.1
0.881305044	25.1
0.8814051241	25.2
0.8815052042	25.2
0.8816052842	25.3
0.8817053643	25.3
0.8818054444	25.4
0.8820056045	25.4
0.8821056845	25.4
0.8822057646	25.5
0.8823058447	25.5
0.8825060048	25.6
0.8826060849	25.6
0.8827061649	25.6
0.882806245	25.6
0.8829063251	25.7
0.8832065653	25.7
0.8833066453	25.7
0.8835068054	25.7
0.8836068855	25.7
0.8838070456	25.8
0.8839071257	25.8
0.8842073659	25.8
0.884307446	25.8
0.884407526	25.8
0.8845076061	25.9
0.8847077662	25.9
0.8848078463	26
0.8849079263	26
0.8851080865	26
0.8855084067	26
0.8857085669	26.1
0.8858086469	26.1
0.885908727	26.1
0.886008807	26.1
0.8862089672	26.2
0.8865092074	26.2
0.8866092874	26.2
0.8869095276	26.2
0.8871096878	26.2
0.8872097678	26.3
0.8873098479	26.4
0.887510008	26.4
0.8877101681	26.4
0.8878102482	26.5
0.8879103283	26.5
0.8880104083	26.6
0.8882105685	26.6
0.8885108086	26.6
0.8886108887	26.6
0.8887109688	26.7
0.8888110488	26.7
0.889111289	26.7
0.8892113691	26.7
0.8893114492	26.7
0.8894115292	26.8
0.8895116093	26.8
0.8896116894	26.8
0.8897117694	26.8
0.8899119295	26.9
0.8901120897	26.9
0.8903122498	26.9
0.89061249	26.9
0.8907125701	26.9
0.8908126501	27
0.8909127302	27
0.8910128102	27
0.8911128903	27
0.8916132906	27
0.892213771	27.1
0.8923138511	27.1
0.8925140112	27.1
0.8926140913	27.1
0.8930144115	27.2
0.8933146517	27.2
0.893714972	27.2
0.8940152122	27.2
0.8942153723	27.3
0.8947157726	27.3
0.8949159327	27.3
0.8954163331	27.3
0.8958166533	27.4
0.8960168135	27.4
0.8963170536	27.4
0.8966172938	27.4
0.8971176942	27.4
0.8978182546	27.5
0.8982185749	27.5
0.8983186549	27.5
0.8985188151	27.6
0.8988190552	27.6
0.8990192154	27.6
0.8991192954	27.6
0.8995196157	27.7
0.8996196958	27.7
0.8999199359	27.7
0.9002201761	27.7
0.9003202562	27.7
0.9005204163	27.8
0.9007205765	27.8
0.9008206565	27.8
0.9010208167	27.9
0.9013210568	27.9
0.901521217	27.9
0.901621297	28
0.9017213771	28
0.9018214572	28
0.9021216974	28.1
0.9022217774	28.2
0.9025220176	28.2
0.9027221777	28.2
0.9030224179	28.3
0.9033226581	28.3
0.9034227382	28.3
0.9035228183	28.3
0.9038230584	28.3
0.9039231385	28.4
0.9040232186	28.4
0.9042233787	28.4
0.9045236189	28.4
0.9048238591	28.5
0.9053242594	28.5
0.9054243395	28.5
0.9056244996	28.6
0.9059247398	28.6
0.9061248999	28.6
0.90622498	28.6
0.9065252202	28.6
0.9067253803	28.7
0.9068254604	28.7
0.9070256205	28.7
0.9072257806	28.7
0.9075260208	28.8
0.9079263411	28.8
0.9082265813	28.8
0.9085268215	28.8
0.9088270616	28.8
0.9089271417	28.9
0.9091273018	28.9
0.9092273819	28.9
0.909327462	29
0.9095276221	29
0.9096277022	29
0.9097277822	29
0.9102281825	29.1
0.9104283427	29.1
0.9106285028	29.1
0.9110288231	29.1
0.9112289832	29.2
0.9116293034	29.2
0.9117293835	29.2
0.9123298639	29.2
0.9127301841	29.2
0.9131305044	29.3
0.9136309047	29.3
0.9146317054	29.3
0.9152321857	29.3
0.9159327462	29.3
0.9167333867	29.4
0.9173338671	29.4
0.9184347478	29.4
0.9196357086	29.4
0.9204363491	29.4
0.9211369095	29.5
0.9216373098	29.5
0.9224379504	29.5
0.9236389111	29.5
0.9245396317	29.5
0.9252401922	29.6
0.9257405925	29.6
0.9262409928	29.6
0.9270416333	29.6
0.9275420336	29.6
0.928142514	29.7
0.9285428343	29.7
0.9292433947	29.7
0.9298438751	29.7
0.9302441954	29.7
0.9303442754	29.8
0.9307445957	29.8
0.9313450761	29.8
0.9316453163	29.8
0.9325460368	29.8
0.9334467574	29.9
0.9339471577	29.9
0.9346477182	29.9
0.9360488391	29.9
0.9365492394	29.9
0.9377502002	30
0.9384507606	30
0.939051241	30
0.9402522018	30
0.940652522	30
0.9416533227	30.1
0.9424539632	30.1
0.9432546037	30.1
0.9439551641	30.1
0.9441553243	30.1
0.9447558046	30.2
0.9448558847	30.2
0.9451561249	30.2
0.945356285	30.2
0.9458566853	30.2
0.9460568455	30.3
0.9463570857	30.3
0.9465572458	30.3
0.9467574059	30.3
0.9470576461	30.3
0.9472578062	30.4
0.9473578863	30.4
0.9475580464	30.4
0.9476581265	30.4
0.9477582066	30.5
0.9479583667	30.5
0.9480584468	30.6
0.9482586069	30.7
0.9483586869	30.7
0.9485588471	30.7
0.9486589271	30.7
0.9487590072	30.8
0.9488590873	30.9
0.9489591673	30.9
0.9490592474	30.9
0.9491593275	31
0.9492594075	31
0.9493594876	31
0.9495596477	31
0.9496597278	31.1
0.9497598078	31.1
0.9498598879	31.1
0.950060048	31.2
0.9503602882	31.2
0.9504603683	31.3
0.9505604484	31.3
0.9506605284	31.3
0.9508606886	31.3
0.9509607686	31.3
0.9510608487	31.4
0.9511609287	31.4
0.9512610088	31.5
0.9513610889	31.6
0.951561249	31.7
0.9516613291	31.7
0.9517614091	31.7
0.9518614892	31.8
0.9519615693	32
0.9520616493	32
0.9522618094	32
0.9524619696	32
0.9525620496	32.1
0.9526621297	32.1
0.9527622098	32.1
0.9528622898	32.1
0.95306245	32.1
0.9532626101	32.2
0.9533626902	32.2
0.9536629303	32.2
0.9537630104	32.3
0.9543634908	32.3
0.9545636509	32.3
0.9548638911	32.3
0.9552642114	32.3
0.9558646918	32.4
0.956265012	32.4
0.9565652522	32.4
0.9566653323	32.4
0.9570656525	32.4
0.9571657326	32.5
0.9573658927	32.5
0.9576661329	32.5
0.9579663731	32.5
0.9583666934	32.5
0.9585668535	32.6
0.9589671737	32.6
0.9591673339	32.6
0.9592674139	32.6
0.9594675741	32.6
0.9596677342	32.7
0.9598678943	32.7
0.9599679744	32.7
0.9601681345	32.7
0.9603682946	32.8
0.9606685348	32.8
0.9610688551	32.8
0.9616693355	32.8
0.9623698959	32.8
0.962469976	32.9
0.9626701361	32.9
0.9630704564	32.9
0.9631705364	32.9
0.9633706966	33
0.9635708567	33
0.9637710168	33
0.964071257	33.1
